source_id annotation_status protein_id LocusID Genename Function ECNumber Class1 Class2
LLHV30-3 Confirmed 2348 O208_01139 plpC Lipoprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 2349 O208_01140 plpB Lipoprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 2350 O208_01141 plpA Lipoprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 2465 O208_01260 - MembraneproteininvolvedintheexportofO-antigen - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 2491 O208_01286 ybjB Integralmembraneprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 273 O208_01521 yviA Predictedmembraneprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 91 O208_01656 yufC Lipoprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 105 O208_01670 yudL Integralmembraneprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 125 O208_01692 yuaE Cellwall-bindingprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 809 O208_01842 yebE Integralmembraneprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 176 O208_01906 - Cellsurfaceprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 177 O208_01907 csc2B Cellsurfaceprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 178 O208_01908 - Cellsurfaceprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 179 O208_01909 csc2B Cellsurfaceprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 180 O208_01910 csc2B Cellsurfaceprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 181 O208_01911 - Cellsurfaceprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 182 O208_01912 csc2C Cellsurfaceprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 53 O208_01913 csc2A Cellsurfaceprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 185 O208_01916 yqbF Cellsurfacehydrolasemembrane-bound - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 19 O208_02009 ypcB Integralmembraneprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 320 O208_02062 bmpA BasicmembraneproteinA - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 2661 O208_02264 lmrP Integralmembraneprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 2662 O208_02265 yweA Integralmembraneprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 1972 O208_02429 yreD Integralmembraneprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 1977 O208_02434 - Integralmembraneprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 2239 O208_02474 - Integralmembraneprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 363 O208_02562 yibF Integralmembraneprotein - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 437 O208_02636 floL InnermembraneproteinYqiK - CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 2293 O208_00024 lgt Prolipoproteindiacylglyceryltransferase 2.4.99.- CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 1774 O208_02230 lgt Prolipoproteindiacylglyceryltransferase 2.4.99.- CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 1350 O208_00990 dgkA Diacylglycerolkinase 2.7.1.107 CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 568 O208_01337 ysfG Diacylglycerolkinasefamilyprotein 2.7.1.107 CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 632 O208_01405 yrjF Diacylglycerolkinasefamilyprotein 2.7.1.107 CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 871 O208_00310 cdsA Phosphatidatecytidylyltransferase 2.7.7.41 CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 2469 O208_01264 ispD 2-C-methyl-D-erythritol4-phosphatecytidylyltransferase 2.7.7.60 CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 1261 O208_00901 clsB Cardiolipinsynthase 2.7.8.- CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 1431 O208_01071 clsA Cardiolipinsynthase 2.7.8.- CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 99 O208_01664 pgsA CDP-diacylglycerol--glycerol-3-phosphate3-phosphatidyltransferase 2.7.8.5 CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 8 O208_01998 ypdD Alpha-12-mannosidase 3.2.1.130 CELLENVELOPE Membraneslipoproteinsandporins
LLHV30-3 Confirmed 2610 O208_00166 mreD Cellshape-determiningprotein - CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 2611 O208_00167 mreC Cellshape-determiningprotein - CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 2049 O208_00358 glmU BifunctionalproteinGlmU - CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 571 O208_01340 mecA AdapterproteinMecA - CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 1273 O208_00913 murB UDP-N-acetylenolpyruvoylglucosaminereductase 1.1.1.158 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 1893 O208_02348 asd Aspartate-semialdehydedehydrogenase 1.2.1.11 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 2327 O208_01118 pbp2B Penicillin-bindingprotein2B 2.3.2.- CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 275 O208_01523 pbp2A Penicillin-bindingprotein2A 2.4.1.129 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 721 O208_01751 ponA Multimodulartranspeptidase-transglycosylase 2.4.1.129 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 835 O208_01868 pbp1B Penicillin-bindingprotein1B 2.4.1.129 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 170 O208_01900 murG UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenolN-acetylglucosaminetransferase 2.4.1.227 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 2359 O208_01150 murA UDP-N-acetylglucosamine1-carboxyvinyltransferase 2.5.1.7 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 715 O208_01745 murA UDP-N-acetylglucosamine1-carboxyvinyltransferase 2.5.1.7 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 2194 O208_00637 mraY Phospho-N-acetylmuramoyl-pentapeptide-transferase 2.7.8.13 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 2410 O208_01204 acmA N-acetylmuramidase 3.2.1.17 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 1441 O208_01081 dacB D-alanyl-D-alaninecarboxypeptidase 3.4.16.4 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 1796 O208_01446 dacA D-alanyl-D-alaninecarboxypeptidase 3.4.16.4 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 1045 O208_00684 acmC N-acetylmuramidase 3.5.1.28 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 723 O208_01753 acmD N-acetylmuramidase 3.5.1.28 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 1032 O208_02542 acmB N-acetylmuramoyl-L-alanineamidase 3.5.1.28 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 1832 O208_02289 alr Alanineracemase 5.1.1.1 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 2606 O208_00162 racD Aspartateracemase 5.1.1.13 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 1139 O208_00778 murI Glutamateracemase 5.1.1.3 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 1155 O208_00794 ymjF UDP-N-acetylglucosamine2-epimerase 5.1.3.14 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 1330 O208_00970 murC UDP-N-acetylmuramyltripeptidesynthase 6.3.2.- CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 2324 O208_01115 murF UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanineligase 6.3.2.10 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 2325 O208_01116 ddl D-alanine--D-alanineligase 6.3.2.4 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 915 O208_00216 murE UDP-N-acetylmuramyl-tripeptidesynthetase 6.3.2.7 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 534 O208_01591 murC UDP-N-acetylmuramate-alanineligase 6.3.2.8 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 52 O208_01899 murD UDP-N-acetylmuramoylalanine-D-glutamateligase 6.3.2.9 CELLENVELOPE Mureinsacculusandpeptidoglycan
LLHV30-3 Confirmed 2295 O208_00026 usp45 SecretedantigenGbpB/SagA/PcsBputativepeptidoglycanhydrolase - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1467 O208_00058 tagB TeichoicacidbiosynthesisproteinB - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1468 O208_00059 tagF TeichoicacidbiosynthesisproteinF - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1471 O208_00062 - MajorteichoicacidbiosynthesisproteinC - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1475 O208_00066 - Polysaccharidebiosynthesisprotein - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1483 O208_00074 tagL exopolysaccharidebiosynthesisprotein - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2609 O208_00165 usp45 SecretedantigenGbpB/SagA/PcsBputativepeptidoglycanhydrolase - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1645 O208_00510 ybaG Polysaccharidedeacetylase - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1163 O208_00802 dltB D-alanyltransferproteinDltB - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1165 O208_00804 dltD D-alaninetransferproteinDltD - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1298 O208_00938 ylfD Peptidoglycanhydrolase - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1436 O208_01076 mycA myosin-crossreactiveantigen - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2479 O208_01274 rgpF Lipopolysaccharidebiosynthesisprotein - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 160 O208_01889 yqeC Surfaceantigen - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 683 O208_02690 icaC Collagenadhesin - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 684 O208_02691 - Collagenadhesin - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 685 O208_02692 icaB Intercellularadhesionprotein - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 686 O208_02693 icaA IntercellularadhesionproteinA - CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1476 O208_00067 ggaB Glycosyltransferase  2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1479 O208_00070 0outagZ Glycosyltransferase  2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1480 O208_00071 0outagZ Glycosyltransferase  2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 877 O208_00316 ywaF Glycosyltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2185 O208_00628 yijG Glycosyltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2186 O208_00629 yijG Glycosyltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1156 O208_00795 ymjE Glycosyltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1387 O208_01027 ykcG Glycosyltransferase  2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2466 O208_01261 cps1BouepsH Glycosyltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2467 O208_01262 - Glycosyltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2471 O208_01266 - Glycosyltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2472 O208_01267 - Glycosyltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2473 O208_01268 - Glycosyltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2475 O208_01270 0ouycbB Glycosyltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2476 O208_01271 - Glycosyltransferase  2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2477 O208_01272 - Glycosyltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1768 O208_02224 ybaI Glycosyltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 189 O208_01920 mvaA Hydroxymethylglutaryl-CoAreductase 1.1.1.34 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 216 O208_01937 ypjH Glyceroldehydrogenase 1.1.1.6 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1413 O208_01053 plsY Glycerol-3-phosphateacyltransferase 2.3.1.15 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1652 O208_00517 ybbE 1-acyl-sn-glycerol-3-phosphateacyltransferase 2.3.1.51 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1647 O208_00512 ybaI Glycosiltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1664 O208_00530 ybaI Glycosiltransferase 2.4.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2482 O208_01277 rgpB Alpha-L-Rhaalpha-13-L-rhamnosyltransferase 2.4.1.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2483 O208_01278 rgpA Alpha-D-GlcNAcalpha-12-L-rhamnosyltransferase 2.4.1.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 878 O208_00317 ywaG 12-diacylglycerol3-glucosyltransferase 2.4.1.157 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1470 O208_00061 tagD Glycerol-3-phosphatecytidylyltransferase 2.7.7.39 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1062 O208_00701 hasC UTP-glucose-1-phosphateuridylyltransferase 2.7.7.9 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2470 O208_01265 0ouycbG LipopolysaccharidecholinephosphotransferaseLicD1 2.7.8.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 483 O208_01341 ysfC Undecaprenyl-phosphateN-acetylglucosaminyl1-phosphatetransferase 2.7.8.33 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 193 O208_01924 yqaG Lysophospholipase 3.1.1.5 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1587 O208_00452 yagA Glycerophosphoryldiesterphosphodiesterase 3.1.4.46 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 71 O208_01634 yuhH Glycerophosphoryldiesterphosphodiesterase 3.1.4.46 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 761 O208_01792 yejJ Beta-hexosaminidase 3.2.1.52 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1472 O208_00063 - Glycosylhydrolase 3.2.1.55 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1117 O208_00756 0oupda PeptidoglycanN-acetylglucosaminedeacetylase 3.5.1.104 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2398 O208_01191 xynD PeptidoglycanN-acetylglucosaminedeacetylase 3.5.1.104 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 2553 O208_00108 uppP Undecaprenyl-diphosphatase 3.6.1.27 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1308 O208_00948 murQ N-acetylmuramicacid6-phosphateestherase 4.2.-.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 507 O208_01563 gmhA Phosphoheptoseisomerase 5.3.1.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 508 O208_01564 gmhA Phosphoheptoseisomerase 5.3.1.- CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1162 O208_00801 dltA D-alanine--poly(phosphoribitol)ligasesubunit1 6.1.1.13 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1164 O208_00803 dltC D-alanine--poly(phosphoribitol)ligasesubunit2 6.1.1.13 CELLENVELOPE Surfacepolysaccharideslipopolysaccharidesandantigens
LLHV30-3 Confirmed 1473 O208_00064 - Putativesecretedprotein - CELLENVELOPE 
LLHV30-3 Confirmed 2464 O208_01259 - Putativesurfaceprotein - CELLENVELOPE 
LLHV30-3 Confirmed 2230 O208_01494 - Putativesecretedprotein - CELLENVELOPE 
LLHV30-3 Confirmed 795 O208_01827 yedB Putativesecretedprotein - CELLENVELOPE 
LLHV30-3 Confirmed 2063 O208_00372 ftsA Celldivisionprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 2064 O208_00373 ftsZ Celldivisionprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 2066 O208_00375 sepF Celldivisionprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 2069 O208_00378 ytdB Celldivisionprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 1563 O208_00419 divIC Septumformationinitiator - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 1635 O208_00500 parA Chromosomepartitioningprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 1636 O208_00501 cshA Chromosomesegregationhelicase - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 2163 O208_00606 rodA Rod-shapedeterminingprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 2174 O208_00617 ftsW Celldivisionprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 2196 O208_00639 ftsL Celldivisionprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 1144 O208_00783 scpA SegregationandcondensationproteinA - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 1145 O208_00784 scpB SegregationandcondensationproteinB - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 1418 O208_01058 ftsX Celldivisionprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 1812 O208_01462 - PutativeFtsK/SpoIIIEfamilyprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 2541 O208_01507 parA ATPaseforchromosomepartitioning - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 713 O208_01743 tig Celldivisiontriggerfactor - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 171 O208_01901 ftsQ Celldivisionprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 2675 O208_02278 ezrA SeptationringformationregulatorEzrA - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 1928 O208_02384 gpsB Celldivisionprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 1931 O208_02387 ftsK Celldivisionprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 367 O208_02566 smc Chromosomepartitionprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 699 O208_02706 ftsW Celldivisionprotein - CELLULARPROCESSES Celldivision
LLHV30-3 Confirmed 764 O208_01795 hly Hemolysinlikeprotein - CELLULARPROCESSES Cellkilling
LLHV30-3 Confirmed 2604 O208_00160 dnaJ Chaperoneprotein - CELLULARPROCESSES Chaperones
LLHV30-3 Confirmed 1437 O208_01077 dnaK Chaperoneprotein - CELLULARPROCESSES Chaperones
LLHV30-3 Confirmed 509 O208_01565 yvfA Copperchaperone - CELLULARPROCESSES Chaperones
LLHV30-3 Confirmed 110 O208_01676 hslO 33kDachaperonin - CELLULARPROCESSES Chaperones
LLHV30-3 Confirmed 826 O208_01859 groEL 60kDachaperonin - CELLULARPROCESSES Chaperones
LLHV30-3 Confirmed 827 O208_01860 groES 10kDachaperonin - CELLULARPROCESSES Chaperones
LLHV30-3 Confirmed 1845 O208_02302 copZ Copperchaperone - CELLULARPROCESSES Chaperones
LLHV30-3 Confirmed 2306 O208_01097 ddi Dithiol-disulfideisomerase 5.3.4.1 CELLULARPROCESSES Chaperones
LLHV30-3 Confirmed 2328 O208_01119 ahpF AlkylhydroperoxidereductasesubunitF 1.11.1.15 CELLULARPROCESSES Detoxification
LLHV30-3 Confirmed 2329 O208_01120 ahpC AlkylhydroperoxidereductasesubunitC 1.11.1.15 CELLULARPROCESSES Detoxification
LLHV30-3 Confirmed 812 O208_01845 sodA Manganesesuperoxidedismutase 1.15.1.1 CELLULARPROCESSES Detoxification
LLHV30-3 Confirmed 1453 O208_00044 secG PreproteintranslocasesubunitSecG - CELLULARPROCESSES Proteinandpeptidesecretion
LLHV30-3 Confirmed 873 O208_00312 yajC PreproteintranslocasesubunitYajC - CELLULARPROCESSES Proteinandpeptidesecretion
LLHV30-3 Confirmed 1655 O208_00520 secA ProteintranslocasesubunitSecA - CELLULARPROCESSES Proteinandpeptidesecretion
LLHV30-3 Confirmed 277 O208_01525 secE PreproteintranslocasesubunitSecE - CELLULARPROCESSES Proteinandpeptidesecretion
LLHV30-3 Confirmed 500 O208_01554 secY ProteintranslocasesubunitSecY - CELLULARPROCESSES Proteinandpeptidesecretion
LLHV30-3 Confirmed 1886 O208_02341 ffh Signalrecognitionparticleprotein - CELLULARPROCESSES Proteinandpeptidesecretion
LLHV30-3 Confirmed 359 O208_02558 ftsY SignalrecognitionparticlereceptorproteinFtsY(=alphasubunit) - CELLULARPROCESSES Proteinandpeptidesecretion
LLHV30-3 Confirmed 1801 O208_01451 sipL SignalpeptidaseI 3.4.21.89 CELLULARPROCESSES Proteinandpeptidesecretion
LLHV30-3 Confirmed 820 O208_01853 yeaC Signalpeptidase-likeprotein 3.4.21.89 CELLULARPROCESSES Proteinandpeptidesecretion
LLHV30-3 Confirmed 1391 O208_01031 lspA Lipoproteinsignalpeptidase 3.4.23.36 CELLULARPROCESSES Proteinandpeptidesecretion
LLHV30-3 Confirmed 864 O208_00303 comGB Competenceprotein - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 865 O208_00304 comGA Competenceprotein - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 2279 O208_00336 coiA CompetenceproteinCoiA - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 1347 O208_00987 comFA CompetenceproteinComFA - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 1348 O208_00988 comFC CompetenceproteinComFC - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 593 O208_01364 comEA Competenceprotein - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 594 O208_01365 comEC Competenceprotein - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 68 O208_01439 coiA CompetenceproteinCoiA - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 262 O208_01509 comGC Competenceprotein - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 263 O208_01510 comGD Competenceprotein - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 264 O208_01511 comGE Competenceprotein - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 265 O208_01512 comGF Competenceprotein - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 545 O208_01603 comC Competenceprotein - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 2676 O208_02279 - Competenceregulator - CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 2624 O208_00180 recG ATP-dependentDNAhelicaseRecQ 3.6.1.- CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 919 O208_00220 recQ ATP-dependentDNAhelicaseRecG 3.6.1.- CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 1318 O208_00958 pcrA ATP-dependentDNAhelicaseII 3.6.1.- CELLULARPROCESSES Transformation
LLHV30-3 Confirmed 1381 O208_01021 glmS Glucosamine--fructose-6-phosphateaminotransferase[isomerizing] 2.6.1.16 CENTRALINTERMEDIARYMETABOLISM Aminosugars
LLHV30-3 Confirmed 18 O208_02008 ypcD Endo-beta-N-acetylglucosaminidase 3.2.1.96 CENTRALINTERMEDIARYMETABOLISM Aminosugars
